(248830, 1)
(251464, 1)
(252417, 0)
(254350, 0)
(254350, 1)
(258119, 0)
(258296, 2)
(258746, 0)
(259234, 0)
(259234, 1)
(261655, 0)
(263623, 1)
(263623, 2)
(265960, 2)
(266648, 1)
(266648, 2)
(268272, 0)
(268272, 1)
(270648, 1)
(270745, 0)
(273937, 3)
(275683, 1)
(277922, 0)
(277965, 0)
(277965, 2)
(279561, 3)
(280243, 1)
(283707, 1)
(285408, 0)
(286614, 1)
(292167, 0)
(292167, 1)
(295028, 1)
(300445, 0)
(300445, 1)
(304256, 0)
(308999, 4)
(309945, 0)
(311775, 0)
(312443, 0)
(312443, 1)
(312443, 2)
(312443, 3)
(312443, 4)
(312925, 0)
(316238, 0)
(316238, 1)
(320232, 1)
(323972, 1)
(327002, 0)
(328851, 0)
(335896, 0)
(336963, 0)
(337223, 1)
(339856, 0)
(339856, 1)
(345745, 0)
(345745, 1)
(345745, 2)
(347538, 0)
(347734, 1)
(349175, 0)
(350519, 0)
(351456, 0)
(351456, 1)
(352837, 0)
(352837, 2)
(359347, 2)
(359498, 2)
(359903, 0)
(363944, 0)
(363944, 1)
(363944, 2)
(363944, 3)
(365924, 0)
(368545, 0)
(368545, 1)
(369261, 0)
(372102, 1)
(378157, 0)
(380734, 0)
(382624, 0)
(382624, 1)
(383010, 1)
(383623, 1)
(383623, 2)
(386753, 0)
(386753, 1)
(388069, 1)
(389945, 2)
(392160, 1)
(397125, 1)
(400050, 0)
(400050, 2)
(401277, 2)
(405489, 0)
(405516, 0)
(405516, 1)
(409217, 4)
(409370, 4)
(412951, 1)
(415407, 0)
(415407, 1)
(418497, 0)
(418497, 1)
(419010, 0)
(419010, 1)
(431205, 2)
(434287, 0)
(436198, 1)
(438813, 0)
(438813, 1)
(444058, 0)
(447086, 3)
(454648, 0)
(454648, 1)
(454648, 7)
(458209, 0)
(460479, 0)
(462439, 0)
(463032, 0)
(463032, 1)
(463604, 1)
(464040, 1)
(464040, 2)
(464342, 0)
(464342, 1)
(464970, 1)
(465421, 0)
(466293, 0)
(466293, 2)
(469243, 0)
(469243, 1)
(469243, 4)
(469243, 5)
(472575, 0)
(472575, 1)
(472977, 1)
(476511, 0)
(477237, 0)
(477237, 1)
(477486, 0)
(478655, 0)
(478655, 1)
(479043, 0)
(488670, 1)
(492519, 0)
(493484, 0)
(493853, 0)
(493853, 1)
(494594, 0)
(494594, 1)
(494594, 2)
(494594, 4)
(500864, 0)
(510751, 2)
(510972, 0)
(510972, 1)
(514029, 0)
(514029, 2)
(514038, 1)
(516451, 0)
(516451, 1)
(518021, 2)
(518021, 3)
(520615, 1)
(521321, 0)
(521321, 1)
(521502, 0)
(521502, 1)
(525272, 0)
(525272, 1)
(529424, 0)
(533631, 0)
(533631, 1)
(533631, 2)
(534608, 0)
(534608, 1)
(537399, 1)
(540427, 2)
(542212, 0)
(542929, 0)
(545061, 0)
(547829, 0)
(547829, 3)
(547829, 5)
(553871, 2)
(554957, 0)
(554957, 1)
(554957, 2)
(561486, 0)
(561791, 3)
(561791, 6)
(566574, 0)
(566574, 2)
(567222, 0)
(567222, 1)
(571186, 0)
(589833, 0)
(592931, 0)
(592931, 1)
(597199, 0)
(597199, 1)
(598077, 0)
(598077, 1)
(598398, 0)
(598398, 1)
(599625, 1)
(599953, 0)
(603287, 1)
(603287, 2)
(603641, 1)
(603856, 0)
(604721, 0)
(604802, 0)
(607760, 0)
(608789, 2)
(616416, 0)
(616416, 3)
(620530, 0)
(620530, 1)
(625491, 2)
(626835, 1)
(626835, 2)
(627501, 0)
(628150, 3)
(628162, 0)
(631463, 0)
(631463, 2)
(635483, 0)
(635483, 2)
(635483, 4)
(638893, 0)
(640001, 1)
(640389, 0)
(642154, 0)
(642154, 1)
(642154, 2)
(642648, 0)
(643823, 0)
(643823, 1)
(644178, 0)
(644178, 1)
(645493, 0)
(645493, 4)
(647142, 0)
(647906, 0)
(650877, 1)
(651794, 0)
(653259, 0)
(653259, 1)
(653368, 1)
(654646, 2)
(656297, 1)
(658939, 2)
(659575, 1)
(660727, 1)
(673867, 1)
(677656, 0)
(677656, 1)
(678236, 1)
(679670, 1)
(685758, 2)
(691267, 1)
(691946, 1)
(691946, 2)
(695505, 0)
(697134, 0)
(697776, 1)
(697776, 3)
(702760, 2)
(704526, 0)
(706755, 0)
(712460, 0)
(714475, 0)
(714475, 1)
(716278, 0)
(716278, 1)
(716278, 2)
(716278, 4)
(716278, 5)
(716795, 0)
(718769, 0)
(719194, 1)
(720113, 0)
(720927, 0)
(720927, 1)
(725782, 1)
(731759, 0)
(736043, 0)
(736043, 1)
(737512, 0)
(737512, 1)
(742376, 1)
(748324, 0)
(748324, 1)
(748324, 2)
(752308, 0)
(752308, 1)
(753052, 0)
(753052, 1)
(754468, 0)
(754468, 2)
(754468, 5)
(756055, 1)
(758465, 2)
(764360, 0)
(764360, 1)
(765797, 0)
(765797, 1)
(765797, 3)
(766335, 0)
(768175, 0)
(768175, 1)
(768175, 2)
(768175, 3)
(768175, 4)
(774502, 0)
(774502, 1)
(775880, 0)
(777458, 0)
(779384, 0)
(780057, 0)
(785078, 0)
(785078, 1)
(786149, 3)
(787935, 0)
(787935, 1)
(790103, 0)
(790103, 1)
(791708, 0)
(791708, 1)
(799987, 0)
(800015, 0)
(805393, 0)
(809837, 0)
(809837, 1)
(809837, 2)
(812477, 0)
(813882, 0)
(813882, 1)
(817087, 2)
(817122, 0)
(817122, 1)
(818705, 0)
(818705, 1)
(818705, 2)
(818936, 0)
(819355, 0)
(819355, 2)
(821173, 0)
(823030, 0)
(823030, 1)
(830997, 1)
(832331, 0)
(832331, 1)
(837606, 0)
(837606, 1)
(837606, 4)
(841654, 1)
(842557, 0)
(842557, 1)
(842856, 0)
(842856, 1)
(842856, 2)
(843671, 1)
(844681, 0)
(844681, 1)
(844886, 1)
(845112, 1)
(845408, 1)
(850566, 1)
(850795, 0)
(850795, 1)
(850795, 2)
(858623, 0)
(858623, 1)
(861190, 0)
(861190, 1)
(862412, 0)
(862412, 2)
(862412, 3)
(862652, 1)
(863183, 2)
(864883, 1)
(866000, 0)
(880988, 0)
(883575, 1)
(883679, 0)
(884650, 0)
(884650, 1)
(885546, 3)
(886716, 1)
(889088, 1)
(890051, 0)
(890051, 1)
(890051, 2)
(890128, 0)
(890128, 1)
(890128, 3)
(890128, 5)
(890128, 6)
(893657, 1)
(897941, 0)
(898739, 1)
(899103, 0)
(899103, 1)
(899273, 0)
(899804, 0)
(900396, 1)
(901892, 0)
(910930, 0)
(911871, 0)
(911871, 1)
(911871, 3)
(914382, 0)
(914821, 0)
(915391, 0)
(916779, 0)
(916779, 1)
(916978, 0)
(916978, 1)
(917202, 0)
(917202, 1)
(918076, 3)
(918076, 4)
(922323, 0)
(922774, 0)
(922774, 1)
(923111, 0)
(923111, 1)
(923837, 0)
(929103, 0)
(929103, 1)
(929103, 2)
(929468, 3)
(929887, 1)
(929887, 2)
(930519, 1)
(930834, 0)
(932818, 0)
(937000, 0)
(937000, 1)
(937697, 2)
(938429, 0)
(938429, 1)
(938733, 1)
(940816, 0)
(940816, 1)
(944336, 0)
(944336, 1)
(946170, 0)
(946860, 0)
(946967, 2)
(947372, 1)
(949098, 2)
(949098, 3)
(952648, 0)
(953914, 0)
(953914, 1)
(953914, 2)
(956867, 0)
(958678, 0)
(959215, 0)
(959215, 1)
(959985, 2)
(962082, 0)
(963965, 0)
(963965, 2)
(963965, 4)
(969074, 1)
(969074, 2)
(973231, 1)
(974071, 0)
(974071, 1)
(974678, 0)
(974678, 1)
(974952, 3)
(984014, 1)
(985294, 2)
(988155, 0)
(988228, 0)
(988228, 1)
(990169, 1)
(990169, 3)
(990934, 0)
(990934, 1)
(991350, 1)
(991864, 0)
(991864, 2)
(996183, 0)
(1001068, 1)
(1001634, 1)
(1005494, 0)
(1005494, 1)
(1010381, 0)
(1010381, 1)
(1020037, 0)
(1020053, 0)
(1020892, 3)
(1023902, 0)
(1023902, 1)
(1024437, 0)
(1024437, 3)
(1025244, 1)
(1025379, 0)
(1025379, 1)
(1029891, 0)
(1031657, 0)
(1031657, 1)
(1034145, 0)
(1035340, 0)
(1038160, 1)
(1038824, 0)
(1038824, 1)
(1042391, 3)
(1045628, 0)
(1052589, 0)
(1052716, 1)
(1053053, 0)
(1055410, 0)
(1055646, 0)
(1061590, 0)
(1061590, 1)
(1062803, 0)
(1063775, 1)
(1066758, 1)
(1072569, 0)
(1072569, 1)
(1072821, 0)
(1072821, 1)
(1080026, 0)
(1080393, 3)
(1085852, 1)
(1088392, 0)
(1090280, 0)
(1094841, 0)
(1095026, 0)
(1095026, 1)
(1095270, 1)
(1095270, 2)
(1095725, 0)
(1095725, 1)
(1098461, 0)
(1098461, 1)
(1098549, 0)
(1099178, 0)
(1106223, 0)
(1106223, 2)
(1106455, 1)
(1111317, 0)
(1111317, 1)
(1112012, 0)
(1116172, 0)
(1123000, 0)
(1123000, 1)
(1123000, 2)
(1126930, 1)
(1133286, 0)
(1133286, 1)
(1133286, 2)
(1133286, 3)
(1136826, 1)
(1136826, 2)
(1139090, 1)
(1141101, 0)
(1143260, 0)
(1143379, 1)
(1143671, 0)
(1143671, 2)
(1143671, 3)
(1144400, 0)
(1145428, 0)
(1145428, 1)
(1148827, 0)
(1148827, 1)
(1153183, 0)
(1153183, 2)
(1155376, 0)
(1155376, 1)
(1156023, 0)
(1156023, 1)
(1156023, 2)
(1156030, 0)
(1158076, 0)
(1158076, 2)
(1159023, 0)
(1159023, 1)
(1159023, 2)
(1159023, 4)
(1162592, 1)
(1168236, 0)
(1168517, 0)
(1168517, 1)
(1173520, 0)
(1183716, 3)
(1185388, 0)
(1185388, 1)
(1192269, 1)
(1197042, 0)
(1197589, 1)
(1198262, 0)
(1198262, 1)
(1198262, 2)
(1198512, 0)
(1199350, 1)
(1199470, 0)
(1199713, 1)
(1201381, 0)
(1211035, 0)
(1212434, 0)
(1212434, 1)
(1217251, 0)
(1222677, 2)
(1222677, 3)
(1223967, 0)
(1223967, 1)
(1224585, 0)
(1227121, 0)
(1229146, 0)
(1230383, 0)
(1233539, 0)
(1233539, 1)
(1235618, 1)
(1235618, 2)
(1242209, 0)
(1242531, 0)
(1247863, 0)
(1249412, 0)
(1249670, 0)
(1253122, 2)
(1254187, 0)
(1257413, 0)
(1257413, 1)
(1257413, 2)
(1260947, 0)
(1260947, 1)
(1261264, 0)
(1261875, 1)
(1261875, 2)
(1263479, 0)
(1264319, 0)
(1264833, 0)
(1264833, 1)
(1266911, 0)
(1266911, 1)
(1268050, 0)
(1268050, 1)
(1268899, 0)
(1268899, 1)
(1270615, 0)
(1270615, 1)
(1270920, 0)
(1270920, 1)
(1274035, 1)
(1275646, 0)
(1277914, 0)
(1277914, 1)
(1277968, 0)
(1281397, 0)
(1281397, 1)
(1281944, 0)
(1283266, 0)
(1283266, 1)
(1283266, 2)
(1283646, 1)
(1288498, 0)
(1288498, 1)
(1289971, 0)
(1293828, 0)
(1295994, 1)
(1296042, 0)
(1296042, 1)
(1298319, 0)
(1301156, 0)
(1301156, 1)
(1301156, 2)
(1301257, 1)
(1301257, 2)
(1301493, 0)
(1301735, 1)
(1302999, 2)
(1303047, 0)
(1303347, 1)
(1305437, 0)
(1318676, 0)
(1318676, 1)
(1318935, 0)
(1319338, 0)
(1323364, 0)
(1323364, 3)
(1324067, 0)
(1324067, 1)
(1324748, 0)
(1326459, 0)
(1327362, 1)
(1327954, 1)
(1331471, 0)
(1331471, 1)
(1335392, 0)
(1335392, 1)
(1342601, 0)
(1342601, 1)
(1345448, 1)
(1345632, 0)
(1345632, 1)
(1348026, 0)
(1348026, 1)
(1350174, 0)
(1361373, 0)
(1361373, 3)
(1361740, 1)
(1364923, 1)
(1365722, 0)
(1368181, 1)
(1372531, 1)
(1374457, 0)
(1378325, 0)
(1378926, 0)
(1383693, 0)
(1384406, 1)
(1384542, 0)
(1387644, 0)
(1388818, 1)
(1391657, 0)
(1391657, 2)
(1393010, 0)
(1393010, 2)
(1393324, 0)
(1393324, 1)
(1393324, 2)
(1394721, 1)
(1394721, 2)
(1396820, 0)
(1396820, 1)
(1398022, 1)
(1403674, 1)
(1406145, 0)
(1407474, 0)
(1412210, 0)
(1412210, 1)
(1415812, 0)
(1415812, 1)
(1418912, 1)
(1419470, 0)
(1419470, 1)
(1419653, 0)
(1420484, 0)
(1421311, 0)
(1421311, 1)
(1422270, 0)
(1424005, 1)
(1438924, 0)
(1445065, 0)
(1450897, 2)
(1450897, 3)
(1455160, 0)
(1464028, 0)
(1464028, 1)
(1467930, 0)
(1467930, 1)
(1470343, 0)
(1471924, 1)
(1471924, 2)
(1471987, 0)
(1471987, 1)
(1479649, 2)
(1479649, 3)
(1479979, 0)
(1481192, 3)
(1481192, 4)
(1482649, 1)
(1483108, 1)
(1483108, 2)
(1486558, 0)
(1486558, 1)
(1491957, 0)
(1491957, 1)
(1494231, 0)
(1494231, 1)
(1494442, 1)
(1495487, 0)
(1495510, 0)
(1495510, 1)
(1496346, 0)
(1497258, 4)
(1502470, 0)
(1502470, 1)
(1502470, 2)
(1510447, 2)
(1515601, 0)
(1515601, 1)
(1516249, 0)
(1516249, 1)
(1518522, 0)
(1518522, 1)
(1518522, 3)
(1518522, 4)
(1520442, 0)
(1520953, 0)
(1521655, 0)
(1522960, 1)
(1528711, 1)
(1528711, 2)
(1528711, 3)
(1530245, 0)
(1530245, 1)
(1530430, 2)
(1534542, 0)
(1534542, 2)
(1537161, 0)
(1540049, 1)
(1540519, 0)
(1540519, 1)
(1540519, 2)
(1540519, 3)
(1540519, 4)
(1541273, 1)
(1541273, 2)
(1542551, 1)
(1542551, 3)
(1542551, 4)
(1543456, 0)
(1543456, 1)
(1545602, 1)
(1547733, 0)
(1547733, 1)
(1547733, 3)
(1549037, 0)
(1549412, 3)
(1549445, 1)
(1552310, 1)
(1553275, 1)
(1557571, 0)
(1568856, 1)
(1571651, 0)
(1571699, 1)
(1572676, 0)
(1574458, 0)
(1574678, 0)
(1574678, 1)
(1576537, 2)
(1577031, 0)
(1577538, 1)
(1579771, 0)
(1579771, 1)
(1581799, 2)
(1583617, 2)
(1584864, 0)
(1584864, 1)
(1589968, 1)
(1589968, 2)
(1589968, 3)
(1589968, 4)
(1593019, 1)
(1597114, 0)
(1597114, 1)
(1600129, 3)
(1602934, 0)
(1602934, 1)
(1602934, 2)
(1608040, 0)
(1611019, 0)
(1611019, 2)
(1615379, 1)
(1616767, 1)
(1617494, 0)
(1617494, 1)
(1620889, 0)
(1620889, 1)
(1620889, 2)
(1620889, 3)
(1621410, 2)
(1624254, 0)
(1624883, 0)
(1624883, 2)
(1625757, 0)
(1625757, 1)
(1628137, 0)
(1630320, 0)
(1630320, 2)
(1632304, 0)
(1632304, 1)
(1633109, 0)
(1633932, 1)
(1633932, 2)
(1633932, 3)
(1633932, 4)
(1637479, 0)
(1645028, 0)
(1648537, 0)
(1651154, 1)
(1653509, 0)
(1653509, 2)
(1653970, 1)
(1654600, 0)
(1656048, 0)
(1656048, 1)
(1657201, 1)
(1657242, 1)
(1657242, 2)
(1659085, 0)
(1659380, 0)
(1660302, 0)
(1661565, 0)
(1663568, 0)
(1663807, 1)
(1663807, 2)
(1665789, 2)
(1665789, 3)
(1665789, 4)
(1668882, 1)
(1673005, 0)
(1675734, 1)
(1675943, 0)
(1682657, 0)
(1682657, 1)
(1684099, 1)
(1684470, 1)
(1685389, 0)
(1687125, 0)
(1692388, 0)
(1692388, 2)
(1692388, 3)
(1692388, 4)
(1694060, 1)
(1696165, 0)
(1703471, 0)
(1703471, 1)
(1704401, 3)
(1705077, 0)
(1707709, 0)
(1707709, 1)
(1708103, 0)
(1708392, 1)
(1708789, 2)
(1709528, 1)
(1710030, 0)
(1710030, 1)
(1710030, 2)
(1710030, 3)
(1711193, 2)
(1712348, 1)
(1714027, 0)
(1719865, 0)
(1721802, 1)
(1723494, 0)
(1723494, 1)
(1723494, 2)
(1724693, 2)
(1725515, 2)
(1727535, 1)
(1727594, 1)
(1734125, 0)
(1735561, 0)
(1735561, 2)
(1735561, 3)
(1737782, 0)
(1737782, 1)
(1738250, 1)
(1739514, 0)
(1739514, 1)
(1739566, 0)
(1739566, 1)
(1739566, 2)
(1742236, 0)
(1742937, 0)
(1744989, 0)
(1746116, 0)
(1747130, 0)
(1747817, 0)
(1747817, 1)
(1747817, 2)
(1750480, 0)
(1750803, 1)
(1752317, 0)
(1754781, 1)
(1754781, 2)
(1757698, 4)
(1760495, 0)
(1762446, 0)
(1762446, 1)
(1762446, 2)
(1762446, 3)
(1762446, 4)
(1764464, 0)
(1764464, 1)
(1764464, 2)
(1764548, 0)
(1764548, 1)
(1765848, 0)
(1767513, 0)
(1767513, 1)
(1769403, 0)
(1769625, 0)
(1769625, 2)
(1775459, 0)
(1775459, 2)
(1777344, 1)
(1778846, 3)
(1779239, 2)
(1780174, 0)
(1780174, 1)
(1780174, 2)
(1780174, 3)
(1781554, 1)
(1782033, 0)
(1782033, 1)
(1785005, 0)
(1785005, 1)
(1785005, 2)
(1786504, 0)
(1787288, 0)
(1787288, 1)
(1788063, 0)
(1790520, 1)
(1790520, 2)
(1790550, 1)
(1791713, 0)
(1791713, 1)
(1792807, 0)
(1793660, 0)
(1793660, 2)
(1795111, 0)
(1795111, 1)
(1795111, 2)
(1796180, 0)
(1801459, 0)
(1801668, 0)
(1801668, 1)
(1803516, 0)
(1803516, 1)
(1803710, 0)
(1803710, 1)
(1803860, 0)
(1805309, 0)
(1806812, 0)
(1806812, 2)
(1807026, 0)
(1807026, 1)
(1807026, 2)
(1808522, 0)
(1808522, 2)
(1809232, 0)
(1809232, 1)
(1810405, 1)
(1810432, 1)
(1810861, 0)
(1813282, 0)
(1813907, 1)
(1815760, 0)
(1823058, 0)
(1825187, 1)
(1825187, 2)
(1825187, 3)
(1825715, 1)
(1827489, 0)
(1827489, 1)
(1829340, 0)
(1829470, 2)
(1835391, 0)
(1849567, 0)
(1849567, 2)
(1850463, 0)
(1852720, 0)
(1857346, 2)
(1858117, 2)
(1859049, 0)
(1859864, 0)
(1864701, 2)
(1866329, 4)
(1867357, 2)
(1867715, 0)
(1867715, 1)
(1867715, 2)
(1870954, 1)
(1872861, 0)
(1873735, 0)
(1874113, 0)
(1875956, 0)
(1876587, 1)
(1879694, 1)
(1880404, 0)
(1880683, 0)
(1880683, 2)
(1883980, 0)
(1883980, 1)
(1886002, 3)
(1894711, 0)
(1895615, 2)
(1896628, 0)
(1896674, 0)
(1897960, 1)
(1900216, 1)
(1900956, 1)
(1909325, 1)
(1909325, 2)
(1909325, 3)
(1910003, 1)
(1910744, 1)
(1911014, 2)
(1911281, 0)
(1912253, 0)
(1912253, 1)
(1912434, 0)
(1912434, 1)
(1912635, 0)
(1913722, 0)
(1913906, 3)
(1913906, 4)
(1913906, 6)
(1915170, 0)
(1915564, 1)
(1916218, 0)
(1919096, 1)
(1919096, 3)
(1921623, 0)
(1921623, 1)
(1921623, 2)
(1922426, 3)
(1922771, 0)
(1924323, 1)
(1924323, 2)
(1924828, 0)
(1926512, 0)
(1927544, 0)
(1927544, 1)
(1929274, 1)
(1930864, 0)
(1931527, 0)
(1931527, 1)
(1935153, 0)
(1941712, 0)
(1941712, 3)
(1942328, 0)
(1946701, 0)
(1946701, 1)
(1949225, 0)
(1950098, 0)
(1950414, 0)
(1954799, 2)
(1957877, 0)
(1957877, 1)
(1964999, 0)
(1964999, 2)
(1965486, 0)
(1965607, 1)
(1965607, 2)
(1966495, 1)
(1967688, 1)
(1968132, 0)
(1968132, 1)
(1969097, 4)
(1969097, 5)
(1970028, 0)
(1971240, 0)
(1971240, 1)
(1972672, 0)
(1972672, 1)
(1975856, 2)
(1977467, 0)
(1983902, 0)
(1983902, 2)
(1986059, 0)
(1986059, 1)
(1986152, 1)
(1986152, 3)
(1986152, 4)
(1988127, 1)
(1988599, 0)
(1988599, 1)
(1988599, 2)
(1991840, 0)
(1993689, 0)
(1993689, 1)
(1993689, 2)
(1993840, 0)
(1993896, 0)
(1993896, 1)
(1995373, 0)
(1995373, 1)
(1995615, 1)
(1998186, 0)
(2003841, 0)
(2011583, 0)
(2012611, 1)
(2013204, 0)
(2013204, 1)
(2013835, 0)
(2017045, 1)
(2017101, 1)
(2018282, 0)
(2018512, 0)
(2018512, 1)
(2019005, 0)
(2019489, 2)
(2019929, 0)
(2022014, 0)
(2022014, 1)
(2024535, 1)
(2030053, 0)
(2032228, 0)
(2032228, 1)
(2032228, 2)
(2033150, 1)
(2035599, 0)
(2036236, 2)
(2037267, 0)
(2037267, 3)
(2037267, 4)
(2038100, 2)
(2039140, 0)
(2039140, 1)
(2042916, 0)
(2042916, 1)
(2042916, 2)
(2042916, 3)
(2042916, 4)
(2045175, 0)
(2045175, 1)
(2046050, 0)
(2047067, 1)
(2048779, 0)
(2048779, 1)
(2050637, 0)
(2050637, 1)
(2051905, 0)
(2052111, 1)
(2052369, 1)
(2055738, 0)
(2059013, 0)
(2059013, 1)
(2061519, 0)
(2061718, 0)
(2062368, 0)
(2062368, 1)
(2064389, 0)
(2064389, 1)
(2064389, 2)
(2064491, 0)
(2065553, 0)
(2065553, 1)
(2067627, 1)
(2067710, 0)
(2069566, 0)
(2073541, 0)
(2077283, 0)
(2077283, 1)
(2077283, 2)
(2077283, 3)
(2080071, 0)
(2080071, 1)
(2081139, 0)
(2081139, 1)
(2081836, 0)
(2081836, 1)
(2081929, 0)
(2082387, 0)
(2084728, 0)
(2084728, 1)
(2084728, 2)
(2084728, 3)
(2084728, 4)
(2085295, 0)
(2087370, 1)
(2087370, 2)
(2087911, 0)
(2087911, 1)
(2089036, 0)
(2089036, 1)
(2090921, 1)
(2091598, 0)
(2091598, 1)
(2094176, 0)
(2098181, 0)
(2099788, 1)
(2100353, 0)
(2100353, 1)
(2101426, 0)
(2101426, 1)
(2104305, 0)
(2104305, 1)
(2104921, 0)
(2104997, 0)
(2104997, 1)
(2106597, 0)
(2106597, 2)
(2109265, 0)
(2109988, 1)
(2110753, 2)
(2110753, 3)
(2116286, 0)
(2116662, 2)
(2116662, 3)
(2118503, 0)
(2118503, 1)
(2119153, 4)
(2119761, 0)
(2122880, 1)
(2124645, 0)
(2124645, 2)
(2124645, 3)
(2128717, 0)
(2128717, 2)
(2129253, 3)
(2129643, 1)
(2129930, 0)
(2129930, 1)
(2129930, 2)
(2130016, 0)
(2136151, 0)
(2136267, 1)
(2136363, 0)
(2136363, 1)
(2139110, 0)
(2139110, 1)
(2143152, 1)
(2143897, 1)
(2143897, 2)
(2144443, 1)
(2144443, 3)
(2144443, 4)
(2148994, 1)
(2150205, 0)
(2151354, 0)
(2151354, 1)
(2151354, 2)
(2151640, 0)
(2152640, 0)
(2152640, 2)
(2152898, 0)
(2152898, 1)
(2154249, 0)
(2154249, 2)
(2156892, 0)
(2165449, 0)
(2168123, 0)
(2168123, 1)
(2169682, 0)
(2171095, 0)
(2171095, 1)
(2173238, 0)
(2173238, 1)
(2173632, 0)
(2177250, 0)
(2177250, 1)
(2179251, 0)
(2179251, 1)
(2182858, 0)
(2183786, 0)
(2183786, 1)
(2183786, 2)
(2185229, 0)
(2185229, 1)
(2186919, 1)
(2188863, 0)
(2189259, 0)
(2189259, 1)
(2189600, 0)
(2189600, 1)
(2191202, 0)
(2191202, 1)
(2191402, 0)
(2191402, 2)
(2191505, 0)
(2191505, 1)
(2191505, 2)
(2191505, 3)
(2191581, 1)
(2191581, 2)
(2193231, 0)
(2193710, 0)
(2193710, 1)
(2194684, 0)
(2195340, 0)
(2196956, 0)
(2196956, 1)
(2196956, 2)
(2196956, 3)
(2197482, 0)
(2197482, 2)
(2197482, 3)
(2197482, 4)
(2197958, 0)
(2197958, 1)
(2203351, 1)
(2203438, 3)
(2207283, 4)
(2210581, 0)
(2210581, 1)
(2212433, 2)
(2212643, 1)
(2213191, 1)
(2218238, 0)
(2218238, 1)
(2218737, 0)
(2219998, 0)
(2219998, 1)
(2224554, 0)
(2224554, 1)
(2224742, 0)
(2224915, 5)
(2225038, 0)
(2225038, 3)
(2225038, 4)
(2228049, 0)
(2231887, 0)
(2233388, 0)
(2233388, 1)
(2236498, 1)
(2241013, 2)
(2243542, 0)
(2243542, 1)
(2245161, 0)
(2245761, 0)
(2247600, 0)
(2247600, 1)
(2249132, 0)
(2250357, 0)
(2250357, 1)
(2250477, 0)
(2255837, 0)
(2257101, 1)
(2257441, 0)
(2257441, 2)
(2257441, 3)
(2257441, 6)
(2257799, 0)
(2257799, 1)
(2258696, 3)
(2259379, 0)
(2259379, 1)
(2262333, 0)
(2264504, 0)
(2268417, 0)
(2270634, 0)
(2270634, 2)
(2273462, 0)
(2273691, 0)
(2275602, 0)
(2275602, 1)
(2276800, 0)
(2276800, 1)
(2278150, 0)
(2278150, 1)
(2278426, 0)
(2279404, 0)
(2281263, 0)
(2281263, 1)
(2281850, 1)
(2285746, 0)
(2285746, 1)
(2289870, 0)
(2289870, 1)
(2290007, 2)
(2290859, 0)
(2290859, 1)
(2293968, 1)
(2293968, 2)
(2294869, 1)
(2295290, 0)
(2295290, 1)
(2295461, 1)
(2295993, 0)
(2296502, 1)
(2296565, 0)
(2296565, 3)
(2299609, 1)
(2299671, 0)
(2304072, 1)
(2305798, 2)
(2306171, 0)
(2310014, 0)
(2315659, 0)
(2315659, 1)
(2316150, 0)
(2316764, 0)
(2316764, 1)
(2317070, 0)
(2317070, 1)
(2317081, 1)
(2318881, 1)
(2321523, 4)
(2321939, 0)
(2322437, 1)
(2322642, 0)
(2322642, 2)
(2324453, 0)
(2324453, 1)
(2324453, 2)
(2326359, 0)
(2326359, 1)
(2327719, 0)
